1.1768,1.7652
-3.29,0.329
3.41781608945261,0.198042200435
-2.52064638829397,0.198042200435
0.1988,0.01988
0.00244229063608264,0.00535770936391737
-7.8216,-5.2144
0.051001,0.01275025
0.33623,0.033623
1.2536,1.8804
-2.09,0.209
2.94521415529767,0.198042200435
-1.3326542559564,0.198042200435
0.2046,0.02046
0.000626228368226317,0.00137377163177368
-5.0844,-3.3896
0.081228,0.020307
0.32025,0.032025
1.224,1.836
-5.99,0.599
2.39639270345169,0.198042200435
-0.654488629012971,0.198042200435
0.2274,0.02274
0.000438359857758422,0.000961640142241578
-0.1716,-0.1144
0.06607,0.0165175
0.28443,0.028443
1.2704,1.9056
-6.6,0.66
2.02919154897166,0.198042200435
-2.18243350719957,0.198042200435
0.1289,0.01289
0.0042,0.0094
7.724,19.31
0,0.00930875
0.35369,0.035369
1.3256,1.9884
-7.18,0.718
1.22061722840903,0.198042200435
-2.83302107333592,0.198042200435
0.0751,0.00751
0.0019,0.0051
-12,-8
0,0.00930875
0.32469,0.032469
1.2304,1.8456
-30.18,3.018
0.339112488978286,0.198042200435
-3.37201757406885,0.198042200435
0.1,0.01
0.0018,0.0037
8,20
0,0.00930875
0.41624,0.041624
1.1664,1.7496
-6.71,0.671
2.37617359804595,0.198042200435
-2.13157508995868,0.198042200435
0.2582,0.02582
0.00231704496243737,0.00508295503756262
0.3376,0.844
0.076989,0.01924725
0.33225,0.033225
1.2984,1.9476
-3.56,0.356
2.1267652720797,0.198042200435
-2.24523440843096,0.198042200435
0.1791,0.01791
0.00250491347290527,0.00549508652709473
0.8376,2.094
0.061179,0.01529475
0.31601,0.031601
1.0752,1.6128
-9.69,0.969
2.62914974849966,0.198042200435
-2.29263664733077,0.198042200435
0.2685,0.02685
0.0049,0.005021
-10.1124,-6.7416
0.037235,0.00930875
0.3375,0.03375
1.0752,1.6128
-9.69,0.969
2.62914974849966,0.198042200435
-2.29263664733077,0.198042200435
0.2685,0.02685
0.00720162623460265,0.0157983737653974
-10.1124,-6.7416
0.037235,0.00930875
0.3375,0.03375
1.0752,1.6128
-9.69,0.969
2.62914974849966,0.198042200435
-2.29263664733077,0.198042200435
0.2685,0.02685
0.0067,0.008
-10.1124,-6.7416
0.037235,0.00930875
0.3375,0.03375
1.0752,1.6128
-9.69,0.969
2.68843984452803,0.198042200435
-2.29263664733077,0.198042200435
0.2685,0.02685
0.0175343943103369,0.0384656056896631
-10.1124,-6.7416
0.037235,0.00930875
0.3375,0.03375
1.0752,1.6128
-9.69,0.969
2.68843984452803,0.198042200435
-2.29263664733077,0.198042200435
0.2685,0.02685
0.0175343943103369,0.0384656056896631
-10.1124,-6.7416
0.037235,0.00930875
0.3375,0.03375
1.0752,1.6128
-9.69,0.969
2.68843984452803,0.198042200435
-2.29263664733077,0.198042200435
0.2685,0.02685
0.0175343943103369,0.0384656056896631
-10.1124,-6.7416
0.037235,0.00930875
0.3375,0.03375
0.025,0.025
0.008,0.012
2,3
0.008,0.012
0.296,0.444
209.6,314.4
0.1,0.2
0.268,0.402
4,6
72,108
1130.4,678.24
538.3,461.4
0.5,1.5
0.8,1.2
4,6
0.061,0.036
0.8,1.2
120,180
2.1267652720797,0.198042200435
